map_name,scenario,threads,mapsize,pinning,n_samples,ops_per_sec_mean,ops_per_sec_std,ops_per_sec_se,ops_per_sec_ci95_low,ops_per_sec_ci95_high,latency_mean_ns,latency_std_ns,latency_ci95_low,latency_ci95_high,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,peak_rss_kb,bytes_per_entry
libcuckoo,sequential_keys,1,1000000,compact,40,27475960.94,365088.02,57725.48,27362818.99,27589102.89,59.20,2.00,58.58,59.82,47,107,115,143,35104,35.95
libcuckoo,sequential_keys,1,1000000,spread,40,27533158.71,289318.50,45745.27,27443497.98,27622819.44,59.20,1.58,58.71,59.69,47,107,115,143,35108,35.95
libcuckoo,sequential_keys,1,100000,compact,40,20200948.49,282139.84,44610.23,20113512.44,20288384.53,76.81,4.25,75.50,78.13,55,127,166,366,49200,50.38
libcuckoo,sequential_keys,1,100000,spread,40,20131679.67,176869.88,27965.58,20076867.13,20186492.21,76.08,4.10,74.81,77.35,55,126,166,343,49204,50.38
libcuckoo,sequential_keys,2,10000000,compact,40,17212733.48,52242.93,8260.33,17196543.23,17228923.73,142.09,2.27,141.38,142.79,124,164,202,487,311604,319.08
libcuckoo,sequential_keys,2,10000000,spread,40,17211693.32,37473.81,5925.13,17200080.07,17223306.58,142.39,2.36,141.66,143.13,124,164,207,488,311604,319.08
libcuckoo,sequential_keys,2,1000000,compact,40,37384132.18,544307.33,86062.55,37215449.59,37552814.77,73.18,2.59,72.37,73.98,61,117,129,170,35116,35.96
libcuckoo,sequential_keys,2,1000000,spread,40,37492300.17,500498.11,79135.70,37337194.20,37647406.14,72.46,1.29,72.06,72.86,61,117,128,180,35116,35.96
libcuckoo,sequential_keys,2,100000,compact,40,24179388.23,528503.68,83563.77,24015603.25,24343173.22,112.33,51.03,96.51,128.14,74,152,215,398,81660,83.62
libcuckoo,sequential_keys,2,100000,spread,40,24088682.55,415876.23,65755.81,23959801.17,24217563.93,98.87,2.13,98.22,99.53,75,153,222,426,81664,83.62
libcuckoo,sequential_keys,4,10000000,compact,40,31642658.11,112342.61,17762.93,31607842.77,31677473.44,151.23,7.33,148.95,153.50,133,177,204,467,311616,319.09
libcuckoo,sequential_keys,4,10000000,spread,40,31632965.00,174496.69,27590.35,31578887.92,31687042.09,149.54,6.32,147.58,151.49,132,177,204,480,311620,319.10
libcuckoo,sequential_keys,4,1000000,compact,40,72525169.70,796083.97,125871.93,72278460.72,72771878.68,76.51,3.19,75.53,77.50,66,114,130,196,35132,35.98
libcuckoo,sequential_keys,4,1000000,spread,40,72663627.48,868654.82,137346.39,72394428.57,72932826.40,75.70,2.57,74.91,76.50,66,116,130,181,35136,35.98
libcuckoo,sequential_keys,4,100000,compact,40,33744309.34,908660.50,143671.84,33462712.54,34025906.15,122.71,4.46,121.32,124.09,81,233,346,553,111632,114.31
libcuckoo,sequential_keys,4,100000,spread,40,33312107.14,973037.07,153850.67,33010559.83,33613654.45,125.05,5.29,123.41,126.69,81,240,364,566,127776,130.84
libcuckoo,sequential_keys,8,10000000,compact,40,53103584.87,314657.81,49751.77,53006071.41,53201098.34,177.29,8.52,174.65,179.93,151,220,300,546,311616,319.09
libcuckoo,sequential_keys,8,10000000,spread,40,53171086.61,367920.79,58173.38,53057066.78,53285106.44,171.73,3.05,170.79,172.68,151,218,284,552,311608,319.09
libcuckoo,sequential_keys,8,1000000,compact,40,133216555.37,2015046.21,318606.78,132592086.08,133841024.66,83.43,4.36,82.07,84.78,74,118,139,272,35136,35.98
libcuckoo,sequential_keys,8,1000000,spread,40,132112330.78,2090109.64,330475.35,131464599.09,132760062.47,83.21,5.98,81.35,85.06,74,112,131,236,35132,35.98
libcuckoo,sequential_keys,8,100000,compact,40,31283233.96,1039410.61,164345.25,30961117.27,31605350.64,214.02,13.54,209.83,218.22,106,465,676,1362,189984,194.54
libcuckoo,sequential_keys,8,100000,spread,40,32372368.82,1159537.28,183338.94,32013024.49,32731713.14,249.12,245.49,173.04,325.20,108,464,688,1278,178492,182.78
libcuckoo,zipfian,16,10000000,compact,40,36764710.10,568397.04,89871.46,36588562.04,36940858.17,415.02,51.70,399.00,431.04,140,442,778,6065,311788,31.93
libcuckoo,zipfian,16,10000000,spread,40,36934004.30,416912.42,65919.64,36804801.80,37063206.80,405.09,56.82,387.48,422.70,140,443,788,6463,311816,31.93
libcuckoo,zipfian,16,1000000,compact,40,31113248.03,193678.34,30623.23,31053226.49,31173269.57,454.63,46.15,440.33,468.93,137,510,958,7167,35336,36.18
libcuckoo,zipfian,16,1000000,spread,40,31010974.87,222401.07,35164.70,30942052.06,31079897.67,456.25,35.70,445.19,467.31,138,504,934,7282,35332,36.18
libcuckoo,zipfian,16,100000,compact,40,26141534.65,243438.43,38491.00,26066092.30,26216977.00,555.46,71.80,533.21,577.71,138,538,1197,9578,17112,175.23
libcuckoo,zipfian,16,100000,spread,40,25973325.40,211384.96,33422.90,25907816.52,26038834.28,561.84,81.51,536.58,587.10,136,546,1196,9193,17156,175.68
libcuckoo,zipfian,1,10000000,compact,40,20004852.96,58011.02,9172.35,19986875.16,20022830.76,77.23,0.87,76.96,77.51,71,87,132,157,311796,31.93
libcuckoo,zipfian,1,10000000,spread,40,20002703.53,68587.47,10844.63,19981448.05,20023959.01,78.03,4.31,76.69,79.37,72,87,132,157,311792,31.93
libcuckoo,zipfian,1,1000000,compact,40,21567419.22,46371.22,7331.93,21553048.63,21581789.82,73.19,2.25,72.49,73.88,70,86,89,103,35308,36.16
libcuckoo,zipfian,1,1000000,spread,40,21514327.04,50928.60,8052.52,21498544.11,21530109.98,73.03,1.35,72.61,73.44,70,85,89,105,35276,36.12
libcuckoo,zipfian,1,100000,compact,40,21190539.17,650028.22,102778.49,20989093.33,21391985.00,69.83,0.55,69.66,70.00,67,82,87,101,17108,175.19
libcuckoo,zipfian,1,100000,spread,40,21353915.62,51775.16,8186.37,21337870.34,21369960.91,69.88,0.69,69.67,70.10,67,82,87,102,17088,174.98
libcuckoo,zipfian,2,10000000,compact,40,28428379.49,57511.98,9093.44,28410556.34,28446202.64,94.16,3.46,93.09,95.24,86,106,155,189,311796,31.93
libcuckoo,zipfian,2,10000000,spread,40,28411969.58,37577.71,5941.56,28400324.13,28423615.03,94.01,2.09,93.36,94.66,86,107,154,188,311804,31.93
libcuckoo,zipfian,2,1000000,compact,40,30003845.36,128498.52,20317.40,29964023.26,30043667.47,90.10,0.95,89.81,90.40,86,105,111,132,35272,36.12
libcuckoo,zipfian,2,1000000,spread,40,30001203.03,46190.71,7303.39,29986888.38,30015517.68,90.33,1.85,89.76,90.91,86,105,111,133,35316,36.16
libcuckoo,zipfian,2,100000,compact,40,30432631.26,36948.52,5842.07,30421180.80,30444081.73,87.43,3.38,86.39,88.48,84,102,110,130,17092,175.02
libcuckoo,zipfian,2,100000,spread,40,30325503.63,28756.17,4546.75,30316592.00,30334415.26,87.67,2.41,86.92,88.42,84,103,110,130,17140,175.51
libcuckoo,zipfian,4,10000000,compact,40,27804564.62,51408.91,8128.46,27788632.84,27820496.41,127.87,3.58,126.76,128.98,117,177,196,249,311816,31.93
libcuckoo,zipfian,4,10000000,spread,40,32538461.95,95123.19,15040.30,32508982.97,32567940.93,118.17,1.86,117.60,118.75,109,160,176,236,311780,31.93
libcuckoo,zipfian,4,1000000,compact,40,28128011.39,166222.14,26282.03,28076498.61,28179524.16,125.31,2.68,124.48,126.14,116,172,192,238,35316,36.16
libcuckoo,zipfian,4,1000000,spread,40,28416709.41,289213.53,45728.67,28327081.21,28506337.61,127.18,2.33,126.46,127.90,120,170,188,232,35320,36.17
libcuckoo,zipfian,4,100000,compact,40,28058420.44,390478.59,61740.09,27937409.87,28179431.01,124.43,4.82,122.94,125.93,116,173,191,246,17156,175.68
libcuckoo,zipfian,4,100000,spread,40,27991630.39,359586.57,56855.63,27880193.36,28103067.42,125.44,2.71,124.60,126.28,116,175,196,250,17144,175.55
libcuckoo,zipfian,8,10000000,compact,40,62679894.39,460460.27,72805.16,62537196.27,62822592.51,139.26,6.36,137.29,141.23,125,174,198,462,311820,31.93
libcuckoo,zipfian,8,10000000,spread,40,62535652.12,422268.96,66766.58,62404789.61,62666514.62,137.70,4.06,136.45,138.96,125,173,199,454,311800,31.93
libcuckoo,zipfian,8,1000000,compact,40,63276329.64,274701.11,43434.06,63191198.88,63361460.40,136.64,3.30,135.62,137.66,122,167,194,500,35284,36.13
libcuckoo,zipfian,8,1000000,spread,40,66205208.59,295931.60,46790.89,66113498.43,66296918.74,132.29,3.14,131.32,133.26,118,158,186,489,35320,36.17
libcuckoo,zipfian,8,100000,compact,40,58499847.23,782442.25,123714.98,58257365.86,58742328.60,146.00,3.00,145.07,146.93,130,182,226,538,17136,175.47
libcuckoo,zipfian,8,100000,spread,40,57498500.51,1276954.91,201904.30,57102768.08,57894232.94,148.21,6.20,146.29,150.13,133,185,228,528,17184,175.96
parallel-hashmap,balanced,16,10000000,compact,40,23199967.79,326654.63,51648.63,23098736.47,23301199.11,687.45,121.04,649.94,724.96,106,592,1854,12917,282404,27.57
parallel-hashmap,balanced,16,10000000,spread,40,23512483.26,324490.20,51306.41,23411922.70,23613043.81,630.71,109.78,596.69,664.73,104,544,1702,11814,282412,27.57
parallel-hashmap,balanced,16,1000000,compact,40,24298575.21,404069.73,63889.03,24173352.70,24423797.71,624.67,102.89,592.79,656.56,105,560,1757,12128,38684,28.43
parallel-hashmap,balanced,16,1000000,spread,40,24665781.90,260766.25,41230.76,24584969.60,24746594.20,640.61,105.77,607.84,673.39,106,569,1700,12159,38696,28.44
parallel-hashmap,balanced,16,100000,compact,40,16730197.35,2066219.02,326697.91,16089869.44,17370525.25,1055.46,1585.25,564.18,1546.73,96,480,1196,8276,11120,53.00
parallel-hashmap,balanced,16,100000,spread,40,15513897.58,1758903.31,278107.03,14968807.79,16058987.36,1285.62,1515.35,816.01,1755.23,99,510,1425,7542,12580,55.20
parallel-hashmap,balanced,1,10000000,compact,40,36538913.15,296083.66,46814.94,36447155.87,36630670.42,56.77,1.60,56.27,57.27,35,128,142,245,282460,27.58
parallel-hashmap,balanced,1,10000000,spread,40,36320237.35,326408.19,51609.67,36219082.40,36421392.30,56.84,1.69,56.31,57.36,34,128,142,243,282368,27.57
parallel-hashmap,balanced,1,1000000,compact,40,54564897.31,577453.66,91303.44,54385942.56,54743852.05,40.45,1.02,40.13,40.77,33,63,72,142,38656,28.41
parallel-hashmap,balanced,1,1000000,spread,40,54519779.82,410529.82,64910.46,54392555.31,54647004.32,40.31,0.95,40.01,40.60,33,63,71,140,38652,28.40
parallel-hashmap,balanced,1,100000,compact,40,73159545.21,1083887.13,171377.60,72823645.11,73495445.31,33.14,0.41,33.02,33.27,30,47,50,65,10068,42.64
parallel-hashmap,balanced,1,100000,spread,40,72793216.52,993262.81,157048.64,72485401.19,73101031.86,33.15,0.60,32.97,33.34,31,47,50,65,10164,42.66
parallel-hashmap,balanced,2,10000000,compact,40,42654145.45,463061.80,73216.50,42510641.11,42797649.79,69.49,2.27,68.78,70.19,47,147,180,302,282392,27.57
parallel-hashmap,balanced,2,10000000,spread,40,43815681.46,177426.19,28053.54,43760696.51,43870666.40,69.44,2.50,68.67,70.22,47,148,178,288,282388,27.57
parallel-hashmap,balanced,2,1000000,compact,40,68356682.76,421016.14,66568.50,68226208.51,68487157.01,51.01,1.23,50.63,51.40,43,79,96,164,38676,28.42
parallel-hashmap,balanced,2,1000000,spread,40,68091847.64,545168.36,86198.69,67922898.22,68260797.07,51.63,1.45,51.18,52.08,44,80,100,164,38676,28.42
parallel-hashmap,balanced,2,100000,compact,40,85950574.37,1168665.06,184782.17,85588401.31,86312747.42,49.06,34.82,38.27,59.85,38,59,72,96,10048,42.68
parallel-hashmap,balanced,2,100000,spread,40,85311521.71,1066383.78,168610.08,84981045.95,85641997.47,49.11,27.77,40.51,57.72,37,59,72,98,10076,42.70
parallel-hashmap,balanced,4,10000000,compact,40,50776050.49,302939.25,47898.90,50682168.64,50869932.34,111.31,3.84,110.12,112.50,72,229,296,476,282404,27.57
parallel-hashmap,balanced,4,10000000,spread,40,50956169.63,461404.70,72954.49,50813178.83,51099160.43,110.28,4.95,108.74,111.82,71,228,296,480,282400,27.57
parallel-hashmap,balanced,4,1000000,compact,40,59166905.20,734723.75,116170.03,58939211.95,59394598.45,98.00,2.30,97.29,98.71,73,182,236,376,38692,28.43
parallel-hashmap,balanced,4,1000000,spread,40,58324736.53,2946846.35,465937.32,57411499.38,59237973.67,98.78,3.50,97.70,99.87,73,185,238,379,38692,28.43
parallel-hashmap,balanced,4,100000,compact,40,58404488.80,1539938.26,243485.62,57927256.99,58881720.61,110.01,84.78,83.74,136.29,68,148,181,280,10192,42.79
parallel-hashmap,balanced,4,100000,spread,40,56717439.97,1356897.43,214544.32,56296933.10,57137946.84,96.02,69.02,74.62,117.41,69,151,188,302,10180,42.79
parallel-hashmap,balanced,8,10000000,compact,40,47517603.02,169644.16,26823.10,47465029.74,47570176.29,203.94,16.40,198.86,209.02,107,412,622,1372,282408,27.57
parallel-hashmap,balanced,8,10000000,spread,40,47276729.62,439305.64,69460.32,47140587.40,47412871.85,206.01,12.29,202.20,209.82,108,403,637,1596,282396,27.57
parallel-hashmap,balanced,8,1000000,compact,40,51299250.80,419431.41,66317.93,51169267.66,51429233.94,184.53,8.34,181.95,187.11,106,364,561,1270,38696,28.43
parallel-hashmap,balanced,8,1000000,spread,40,49805155.72,355257.76,56171.18,49695060.20,49915251.24,188.29,11.09,184.85,191.72,103,358,574,1422,38696,28.44
parallel-hashmap,balanced,8,100000,compact,40,27233093.41,2506810.19,396361.49,26456224.88,28009961.94,290.06,788.96,45.56,534.57,92,279,416,851,10752,45.70
parallel-hashmap,balanced,8,100000,spread,40,29617520.28,2435077.22,385019.51,28862882.04,30372158.53,507.11,774.38,267.13,747.09,94,278,405,854,10836,45.74
parallel-hashmap,insert_only,16,10000000,compact,40,11675199.49,257941.73,40784.17,11595262.52,11755136.46,10739.64,1125.62,10390.80,11088.47,120,618,4568,347680,282408,289.19
parallel-hashmap,insert_only,16,10000000,spread,40,12499404.49,313066.04,49500.09,12402384.32,12596424.67,9222.83,1306.64,8817.90,9627.76,116,560,4230,216162,282392,289.17
parallel-hashmap,insert_only,16,1000000,compact,40,14187399.59,363909.92,57539.21,14074622.74,14300176.44,1010.20,240.13,935.79,1084.62,100,484,2124,22018,38696,39.62
parallel-hashmap,insert_only,16,1000000,spread,40,13662441.52,554534.03,87679.53,13490589.65,13834293.40,1072.74,294.58,981.45,1164.03,94,450,2022,25055,38696,39.62
parallel-hashmap,insert_only,16,100000,compact,40,2454967.32,211561.29,33450.78,2389403.80,2520530.84,4742.82,6629.15,2688.42,6797.21,97,397,1561,26764,103928,99.45
parallel-hashmap,insert_only,16,100000,spread,40,2572862.22,211488.93,33439.34,2507321.12,2638403.32,7117.60,8314.83,4540.81,9694.39,107,604,3166,29830,95782,96.12
parallel-hashmap,insert_only,1,10000000,compact,40,19386972.48,147147.43,23266.05,19341371.02,19432573.94,78.51,13.32,74.39,82.64,41,126,141,438,282368,289.14
parallel-hashmap,insert_only,1,10000000,spread,40,19439043.01,119162.74,18841.28,19402114.10,19475971.93,75.33,4.39,73.97,76.69,42,127,141,434,282368,289.14
parallel-hashmap,insert_only,1,1000000,compact,40,42862867.00,417046.61,65940.86,42733622.92,42992111.09,51.12,1.64,50.61,51.63,42,58,68,154,38652,39.58
parallel-hashmap,insert_only,1,1000000,spread,40,43244044.69,479832.79,75868.23,43095342.96,43392746.41,51.39,1.76,50.85,51.94,42,59,70,163,38656,39.58
parallel-hashmap,insert_only,1,100000,compact,40,35447782.13,1687630.40,266837.80,34924780.05,35970784.21,35.30,1.70,34.78,35.83,31,48,55,122,46256,47.37
parallel-hashmap,insert_only,1,100000,spread,40,35436586.54,1646448.87,260326.42,34926346.75,35946826.33,35.35,1.51,34.88,35.82,31,48,55,121,46252,47.36
parallel-hashmap,insert_only,2,10000000,compact,40,22326296.68,238140.58,37653.33,22252496.15,22400097.21,340.32,16.34,335.26,345.39,52,151,174,428,282392,289.17
parallel-hashmap,insert_only,2,10000000,spread,40,22370470.13,89252.26,14112.02,22342810.57,22398129.69,350.16,21.10,343.62,356.70,52,150,175,518,282388,289.17
parallel-hashmap,insert_only,2,1000000,compact,40,49807571.04,565584.46,89426.76,49632294.60,49982847.48,67.58,7.59,65.23,69.93,49,76,99,184,38680,39.61
parallel-hashmap,insert_only,2,1000000,spread,40,50055405.72,593641.45,93862.95,49871434.33,50239377.11,65.76,3.76,64.60,66.93,49,76,96,186,38680,39.61
parallel-hashmap,insert_only,2,100000,compact,40,33495882.68,1975013.50,312277.05,32883819.66,34107945.71,86.51,113.39,51.36,121.65,38,65,84,148,53348,51.97
parallel-hashmap,insert_only,2,100000,spread,40,33520211.16,2070385.84,327356.74,32878591.94,34161830.38,57.01,40.00,44.62,69.41,38,66,84,150,55064,53.25
parallel-hashmap,insert_only,4,10000000,compact,40,25211220.05,254612.97,40257.84,25132314.67,25290125.42,802.66,103.46,770.59,834.72,107,245,328,835,282384,289.16
parallel-hashmap,insert_only,4,10000000,spread,40,24224164.27,640027.79,101197.28,24025817.60,24422510.93,1024.90,65.49,1004.60,1045.19,113,252,338,951,282408,289.19
parallel-hashmap,insert_only,4,1000000,compact,40,36589716.38,269237.72,42570.22,36506278.75,36673154.01,155.88,8.06,153.38,158.38,101,244,334,982,38692,39.62
parallel-hashmap,insert_only,4,1000000,spread,40,36164951.14,429489.45,67908.24,36031850.98,36298051.30,155.46,7.23,153.22,157.70,102,248,336,992,38692,39.62
parallel-hashmap,insert_only,4,100000,compact,40,13735396.37,932900.73,147504.56,13446287.44,14024505.30,283.01,381.38,164.82,401.20,93,212,275,455,62320,58.73
parallel-hashmap,insert_only,4,100000,spread,40,13022875.14,743098.06,117494.12,12792586.66,13253163.62,324.91,576.13,146.37,503.46,97,228,296,510,57320,56.19
parallel-hashmap,insert_only,8,10000000,compact,40,25233915.39,372076.81,58830.51,25118607.59,25349223.19,3239.55,251.72,3161.54,3317.56,153,532,1007,3798,282408,289.19
parallel-hashmap,insert_only,8,10000000,spread,40,24362015.50,438198.09,69285.20,24226216.50,24497814.49,3237.88,213.69,3171.65,3304.10,165,550,1022,3631,282408,289.19
parallel-hashmap,insert_only,8,1000000,compact,40,30452556.73,559364.52,88443.30,30279207.87,30625905.59,321.51,26.77,313.22,329.81,157,597,1053,3027,38696,39.62
parallel-hashmap,insert_only,8,1000000,spread,40,30864184.08,253763.85,40123.59,30785541.85,30942826.31,308.40,21.85,301.63,315.17,137,535,1047,3302,38688,39.62
parallel-hashmap,insert_only,8,100000,compact,40,4059818.60,507088.14,80177.67,3902670.36,4216966.84,1802.55,2879.52,910.18,2694.92,150,526,818,2148,70296,69.01
parallel-hashmap,insert_only,8,100000,spread,40,3997165.68,396888.08,62753.51,3874168.79,4120162.57,1775.30,4466.50,391.11,3159.48,152,556,876,2122,69576,68.68
parallel-hashmap,random_keys,16,10000000,compact,40,12344769.52,172025.19,27199.57,12291458.36,12398080.68,13360.53,2096.56,12710.80,14010.26,120,620,3751,479507,282404,289.18
parallel-hashmap,random_keys,16,10000000,spread,40,12686111.11,98517.53,15576.99,12655580.21,12716642.01,13616.08,1721.65,13082.53,14149.63,120,592,5292,506444,282384,289.16
parallel-hashmap,random_keys,16,1000000,compact,40,13586282.10,254214.27,40194.81,13507500.28,13665063.92,1243.23,295.08,1151.79,1334.68,101,596,3644,25572,38696,39.62
parallel-hashmap,random_keys,16,1000000,spread,40,13995473.79,297128.67,46980.17,13903392.66,14087554.92,1149.46,189.36,1090.78,1208.14,99,531,3776,25968,38696,39.62
parallel-hashmap,random_keys,16,100000,compact,40,2268963.43,189933.71,30031.16,2210102.37,2327824.50,5673.10,6661.28,3608.75,7737.45,100,424,1862,27726,96170,97.47
parallel-hashmap,random_keys,16,100000,spread,40,2377531.58,199659.25,31568.90,2315656.54,2439406.62,4649.13,6468.07,2644.66,6653.61,105,532,2105,25916,97556,98.21
parallel-hashmap,random_keys,1,10000000,compact,40,18341562.02,99149.22,15676.87,18310835.36,18372288.68,221.20,46.77,206.71,235.70,43,127,141,457,282372,289.15
parallel-hashmap,random_keys,1,10000000,spread,40,18348055.66,98638.97,15596.19,18317487.13,18378624.19,218.47,52.33,202.26,234.69,44,127,141,457,282372,289.15
parallel-hashmap,random_keys,1,1000000,compact,40,47023126.77,522496.39,82613.93,46861203.46,47185050.08,50.91,3.51,49.83,52.00,41,48,52,133,38656,39.58
parallel-hashmap,random_keys,1,1000000,spread,40,47938352.31,404748.37,63996.34,47812919.49,48063785.13,50.90,3.15,49.92,51.88,41,48,52,134,38660,39.59
parallel-hashmap,random_keys,1,100000,compact,40,34929818.22,1744218.55,275785.17,34389279.30,35470357.15,43.82,45.07,29.86,57.79,29,45,54,109,48324,48.08
parallel-hashmap,random_keys,1,100000,spread,40,35055346.26,1816749.28,287253.28,34492329.83,35618362.69,43.32,44.35,29.58,57.07,28,45,55,108,48104,48.05
parallel-hashmap,random_keys,2,10000000,compact,40,21578989.78,217417.24,34376.68,21511611.48,21646368.08,539.19,120.74,501.78,576.61,53,149,174,461,282388,289.17
parallel-hashmap,random_keys,2,10000000,spread,40,21545090.96,116469.99,18415.52,21508996.53,21581185.38,547.99,119.83,510.86,585.12,53,149,174,480,282392,289.17
parallel-hashmap,random_keys,2,1000000,compact,40,51058556.15,356297.41,56335.57,50948138.43,51168973.86,71.56,5.08,69.99,73.13,50,73,89,183,38672,39.60
parallel-hashmap,random_keys,2,1000000,spread,40,51101481.31,444488.12,70279.74,50963733.01,51239229.61,70.25,4.54,68.85,71.66,49,72,89,186,38680,39.61
parallel-hashmap,random_keys,2,100000,compact,40,31546756.58,1655780.33,261801.86,31033624.94,32059888.22,59.85,48.91,44.69,75.00,40,71,87,138,53420,52.30
parallel-hashmap,random_keys,2,100000,spread,40,31547627.78,1596713.86,252462.63,31052801.03,32042454.53,59.75,49.62,44.38,75.13,40,71,86,138,54408,52.05
parallel-hashmap,random_keys,4,10000000,compact,40,23672912.78,171051.20,27045.57,23619903.47,23725922.10,1764.28,319.63,1665.23,1863.34,116,258,355,1171,282400,289.18
parallel-hashmap,random_keys,4,10000000,spread,40,24487018.00,355042.97,56137.22,24376989.04,24597046.95,1724.73,293.49,1633.77,1815.68,115,252,331,710,282432,289.21
parallel-hashmap,random_keys,4,1000000,compact,40,37307935.40,470743.41,74431.07,37162050.51,37453820.30,152.70,6.79,150.59,154.80,98,238,326,962,38692,39.62
parallel-hashmap,random_keys,4,1000000,spread,40,37002809.18,2185640.97,345580.18,36325472.03,37680146.34,152.82,16.39,147.74,157.90,98,234,317,950,38696,39.62
parallel-hashmap,random_keys,4,100000,compact,40,10358942.93,833480.11,131784.78,10100644.77,10617241.10,399.90,611.04,210.53,589.26,92,210,272,458,60532,57.58
parallel-hashmap,random_keys,4,100000,spread,40,12732246.65,605253.76,95699.02,12544676.56,12919816.73,409.37,571.87,232.14,586.59,96,220,285,482,58960,58.41
parallel-hashmap,random_keys,8,10000000,compact,40,23795779.77,762996.08,120640.27,23559324.83,24032234.70,4093.82,979.94,3790.14,4397.51,160,574,1146,4356,282404,289.18
parallel-hashmap,random_keys,8,10000000,spread,40,25079347.99,332234.15,52530.83,24976387.57,25182308.42,3980.62,695.62,3765.04,4196.19,158,532,981,3704,282384,289.16
parallel-hashmap,random_keys,8,1000000,compact,40,30791138.79,469100.15,74171.25,30645763.15,30936514.44,308.10,34.59,297.38,318.82,134,551,1086,3268,38696,39.62
parallel-hashmap,random_keys,8,1000000,spread,40,31318467.47,384284.85,60760.77,31199376.37,31437558.58,311.62,38.76,299.61,323.63,147,558,988,3210,38680,39.61
parallel-hashmap,random_keys,8,100000,compact,40,2684606.93,244067.33,38590.43,2608969.68,2760244.18,2096.99,7696.01,-288.03,4482.00,135,498,859,2497,70958,69.85
parallel-hashmap,random_keys,8,100000,spread,40,3071182.62,231012.50,36526.28,2999591.11,3142774.14,3299.50,7734.61,902.52,5696.48,143,512,870,2369,69416,68.16
parallel-hashmap,read_majority_95,16,10000000,compact,40,76397894.97,782120.59,123664.12,76155513.29,76640276.66,230.04,16.91,224.80,235.28,81,429,768,2555,282408,28.92
parallel-hashmap,read_majority_95,16,10000000,spread,40,75107799.33,554697.52,87705.38,74935896.79,75279701.87,231.20,19.23,225.25,237.16,81,430,792,2642,282392,28.92
parallel-hashmap,read_majority_95,16,1000000,compact,40,79606844.96,506476.20,80080.92,79449886.36,79763803.57,216.36,16.35,211.29,221.43,82,390,716,2506,38700,39.63
parallel-hashmap,read_majority_95,16,1000000,spread,40,64092048.62,535130.40,84611.55,63926209.99,64257887.25,263.46,31.64,253.65,273.26,74,404,924,3740,38700,39.63
parallel-hashmap,read_majority_95,16,100000,compact,40,75202967.75,3174794.95,501979.16,74219088.60,76186846.90,229.81,22.25,222.92,236.71,80,395,770,2816,6060,62.05
parallel-hashmap,read_majority_95,16,100000,spread,40,76892344.16,647354.21,102355.69,76691727.01,77092961.30,228.88,18.94,223.01,234.75,79,380,735,2924,6052,61.97
parallel-hashmap,read_majority_95,1,10000000,compact,40,90667178.07,553855.89,87572.31,90495536.35,90838819.79,28.67,1.15,28.31,29.02,22,22,46,200,282468,28.92
parallel-hashmap,read_majority_95,1,10000000,spread,40,90091917.61,1283566.96,202949.76,89694136.09,90489699.13,28.59,1.23,28.20,28.97,22,22,44,199,282372,28.91
parallel-hashmap,read_majority_95,1,1000000,compact,40,128187142.74,1106737.98,174990.64,127844161.09,128530124.39,24.64,0.70,24.43,24.86,22,22,41,123,38656,39.58
parallel-hashmap,read_majority_95,1,1000000,spread,40,128634118.90,1038555.20,164210.00,128312267.31,128955970.50,24.55,0.48,24.40,24.69,21,22,40,124,38656,39.58
parallel-hashmap,read_majority_95,1,100000,compact,40,164062880.06,2723374.80,430603.36,163218897.47,164906862.65,22.68,0.33,22.58,22.79,22,22,31,52,6012,61.56
parallel-hashmap,read_majority_95,1,100000,spread,40,164609409.10,845063.80,133616.32,164347521.12,164871297.09,22.69,0.48,22.54,22.84,22,22,30,52,6016,61.60
parallel-hashmap,read_majority_95,2,10000000,compact,40,102631821.00,472024.98,74633.70,102485538.94,102778103.05,38.32,1.40,37.88,38.75,27,35,138,229,282384,28.92
parallel-hashmap,read_majority_95,2,10000000,spread,40,102342605.18,1042019.32,164757.72,102019680.05,102665530.32,38.19,1.25,37.81,38.58,28,34,136,227,282392,28.92
parallel-hashmap,read_majority_95,2,1000000,compact,40,140692609.50,615017.32,97242.78,140502013.65,140883205.34,32.40,0.73,32.17,32.63,28,33,67,146,38672,39.60
parallel-hashmap,read_majority_95,2,1000000,spread,40,140906221.92,852188.46,134742.83,140642125.98,141170317.86,32.58,0.89,32.31,32.85,28,33,67,145,38672,39.60
parallel-hashmap,read_majority_95,2,100000,compact,40,169212413.89,1297498.58,205152.54,168810314.91,169614512.86,29.64,0.53,29.48,29.80,28,32,42,75,6040,61.85
parallel-hashmap,read_majority_95,2,100000,spread,40,170613963.61,1563208.94,247165.03,170129520.15,171098407.08,29.49,0.69,29.28,29.70,28,32,42,74,6040,61.85
parallel-hashmap,read_majority_95,4,10000000,compact,40,101713513.53,507381.01,80223.98,101556274.52,101870752.53,66.02,3.16,65.05,67.00,53,124,192,316,282408,28.92
parallel-hashmap,read_majority_95,4,10000000,spread,40,100856976.85,539181.03,85252.01,100689882.92,101024070.79,66.44,3.51,65.35,67.52,57,127,192,311,282408,28.92
parallel-hashmap,read_majority_95,4,1000000,compact,40,112034780.08,1358013.48,214720.78,111613927.34,112455632.82,62.80,1.70,62.28,63.33,60,104,145,224,38692,39.62
